"gene","id","snp","ref_count","total_count","alt_count"
"ARY1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6315479",2,2,0
"ARY1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318342",4,6,2
"ARY1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318427",8,11,3
"ARY1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318603",2,3,1
"ARY1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318708",3,5,2
"ARY1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318858",5,9,4
"ARY1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318952",3,8,5
"MPHOSPH6","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324063",24,74,50
"MPHOSPH6","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324174",52,154,102
"MPHOSPH6","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324270",84,198,114
"MPHOSPH6","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324762",120,316,196
"MPHOSPH6","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324780",113,281,168
"MPHOSPH6","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324902",148,335,187
"MPHOSPH6","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6325066",136,338,202
"MPHOSPH6","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6325089",154,379,225
"MPHOSPH6","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6325877",194,459,265
"MPHOSPH6","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6326976",121,286,165
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150054",38,52,14
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150131",57,88,31
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150585",49,85,36
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150686",33,54,21
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150696",34,59,25
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150869",34,65,31
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7151100",47,90,43
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7151127",45,89,44
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7157538",48,96,48
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167662",25,41,16
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167675",25,39,14
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167710",20,33,13
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167781",12,26,14
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167803",9,17,8
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167812",8,18,10
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167845",7,17,10
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167862",7,19,12
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167929",9,19,10
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167995",7,15,8
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7168005",8,16,8
"MLYCD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7168037",10,20,10
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245192",31,44,13
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245226",32,47,15
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245257",31,42,11
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245296",21,35,14
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245389",40,55,15
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245400",40,54,14
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245445",45,67,22
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245495",44,61,17
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245733",23,44,21
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245771",21,42,21
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245813",28,49,21
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245926",43,66,23
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245927",44,67,23
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245933",42,65,23
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7246002",31,55,24
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7246094",43,72,29
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7246167",36,61,25
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7246183",35,56,21
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7247285",23,37,14
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7247651",154,325,171
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7247657",145,312,167
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7248520",97,187,90
"HSBP1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7248535",88,171,83
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421137",10,12,2
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421155",8,10,2
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421218",8,10,2
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421399",4,5,1
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421402",6,8,2
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421528",12,17,5
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421532",13,18,5
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421621",11,14,3
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421647",10,13,3
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421657",7,9,2
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421693",8,10,2
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421796",4,11,7
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421810",10,18,8
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421833",10,17,7
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421879",13,20,7
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421914",10,17,7
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421969",9,17,8
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7422015",7,12,5
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7422042",8,19,11
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7422230",13,16,3
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7423349",14,15,1
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7423362",10,11,1
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7426091",13,14,1
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7426485",10,11,1
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7427211",6,13,7
"TLDC1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7428179",9,16,7
"COTL1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7490744",12,28,16
"COTL1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7491051",18,39,21
"COTL1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7491124",26,38,12
"COTL1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7491418",20,28,8
"COTL1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7491539",16,19,3
"COTL1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7491585",21,31,10
"COTL1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7491586",20,31,11
"COTL1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7491646",25,38,13
"COTL1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7491747",19,32,13
"COTL1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7491803",18,31,13
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7526587",1,2,1
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7535174",0,2,2
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7535829",1,1,0
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7536051",1,1,0
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7536096",1,1,0
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7536135",1,1,0
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7536136",1,1,0
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7536160",1,1,0
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7536465",1,1,0
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7536466",1,1,0
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7536698",1,1,0
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7536713",1,1,0
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7536720",1,1,0
"KLHL36","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7537352",1,1,0
"USP10","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7563972",15,29,14
"USP10","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7571816",28,67,39
"USP10","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7571993",38,65,27
"USP10","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7572580",35,68,33
"USP10","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7587372",47,67,20
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7609883",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7610084",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7617781",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7617790",2,2,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7621452",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7625451",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7626214",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7630784",4,4,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7630823",4,4,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7633326",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7633336",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7633381",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7633388",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7633503",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7633504",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7633571",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7633588",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7633617",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7634142",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7634825",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7635009",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7635208",1,1,0
"CRISPLD2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7635373",2,2,0
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732244",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732538",1,1,0
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732548",1,2,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732576",1,2,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732580",1,2,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732629",1,3,2
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732630",1,3,2
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732637",1,3,2
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732682",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732696",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732756",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732757",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732782",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732796",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732860",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732861",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732997",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7733011",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7733046",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7733068",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7733077",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7733142",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7733196",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7733299",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7733470",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7733471",0,1,1
"LOC106888312","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7733472",0,1,1
"ZDHHC7","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7737199",18,40,22
"ZDHHC7","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7737332",19,37,18
"ZDHHC7","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7737553",25,55,30
"ZDHHC7","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7737920",18,49,31
"ZDHHC7","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7737953",18,39,21
"ZDHHC7","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7737987",19,39,20
"ZDHHC7","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7738068",22,52,30
"ZDHHC7","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7738204",16,45,29
"MTHFSD","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8140051",0,1,1
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8406703",2,2,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8406704",2,2,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8406757",3,4,1
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8406778",3,4,1
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8406819",4,5,1
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8406941",2,3,1
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407008",1,2,1
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407057",1,1,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407064",1,1,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407069",1,1,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407120",1,1,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407157",1,1,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407203",1,1,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407272",1,2,1
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407276",1,2,1
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407303",2,3,1
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407451",1,1,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8407456",1,1,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8408564",3,3,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8408585",2,2,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8408973",2,2,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8409060",2,2,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8409065",2,2,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8409254",1,1,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8409255",1,1,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8409258",1,1,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8409312",1,2,1
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8410216",2,4,2
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8410237",3,5,2
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8410276",5,5,0
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8410813",1,3,2
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8410861",0,2,2
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8411940",1,3,2
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8412006",2,4,2
"IRF8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8412042",3,4,1
"DUSP15","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8422898",0,1,1
"DUSP15","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8422909",0,1,1
"COX4I1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8442258",1204,2415,1211
"COX4I1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8442333",1019,2044,1025
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8444046",78,187,109
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8444064",70,160,90
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452029",12,42,30
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452116",18,56,38
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452121",18,54,36
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452222",12,45,33
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452244",11,46,35
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452477",4,11,7
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452498",4,11,7
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452535",1,5,4
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452575",0,5,5
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452600",2,9,7
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452616",3,8,5
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452630",3,7,4
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452650",4,7,3
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452678",6,13,7
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452724",4,11,7
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452731",4,11,7
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452743",4,11,7
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452750",4,11,7
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452778",8,10,2
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452783",7,9,2
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452800",7,11,4
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452804",7,11,4
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452812",7,10,3
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452858",6,13,7
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452906",10,15,5
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452913",9,14,5
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8453000",3,11,8
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8453007",3,12,9
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8453058",3,7,4
"EMC8","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8453106",3,7,4
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8466420",6,7,1
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8466424",8,9,1
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8466518",13,13,0
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8468482",14,19,5
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470290",18,19,1
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470305",16,18,2
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470381",13,14,1
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470418",15,15,0
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470421",13,13,0
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470430",10,10,0
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470433",10,10,0
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470457",10,10,0
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470491",12,12,0
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470548",4,4,0
"GINS2","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470649",9,9,0
"GSE1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8475362",19,31,12
"GSE1","s1639_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8475961",14,16,2
