"gene","id","snp","ref_count","total_count","alt_count"
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314843",1,4,3
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314859",1,5,4
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314886",1,6,5
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314943",4,4,0
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314949",4,4,0
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6315022",0,3,3
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6315026",0,3,3
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6315043",0,3,3
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6315065",0,3,3
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6315409",2,3,1
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6315479",0,1,1
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318342",6,10,4
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318427",8,13,5
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318603",6,8,2
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318708",2,6,4
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318858",6,11,5
"ARY1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6318952",6,9,3
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324063",25,59,34
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324174",32,88,56
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324270",65,135,70
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324762",104,252,148
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324772",111,237,126
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324780",94,216,122
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324902",104,248,144
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6324910",245,245,0
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6325066",111,255,144
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6325089",116,275,159
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6325298",182,399,217
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6325877",164,374,210
"MPHOSPH6","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6326976",96,279,183
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150054",21,43,22
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150131",40,79,39
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150585",40,83,43
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150686",34,61,27
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150696",38,68,30
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150698",68,68,0
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7150869",33,63,30
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7151100",41,75,34
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7151127",44,78,34
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7157538",36,75,39
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167662",18,37,19
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167675",18,38,20
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167710",16,38,22
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167781",17,37,20
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167803",12,26,14
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167812",13,26,13
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167845",10,25,15
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167862",12,27,15
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167929",12,28,16
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7167995",6,17,11
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7168005",5,16,11
"MLYCD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7168037",4,9,5
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245192",36,45,9
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245226",40,60,20
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245257",21,42,21
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245296",21,41,20
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245389",33,49,16
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245400",35,52,17
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245445",40,68,28
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245495",44,70,26
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245515",46,66,20
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245733",26,45,19
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245771",33,52,19
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245813",31,46,15
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245926",35,53,18
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245927",35,53,18
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7245933",36,50,14
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7246002",31,45,14
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7246094",40,64,24
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7246167",29,52,23
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7246183",34,57,23
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7247285",18,25,7
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7247651",131,255,124
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7247657",131,254,123
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7248520",98,177,79
"HSBP1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7248535",85,150,65
"TLDC1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7421997",6,7,1
"COTL1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7490707",18,34,16
"COTL1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7490708",18,34,16
"COTL1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7490711",18,34,16
"COTL1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7490739",17,31,14
"COTL1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7490785",24,36,12
"COTL1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7490820",30,34,4
"COTL1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7490846",23,36,13
"USP10","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7572213",54,96,42
"USP10","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7572358",62,62,0
"CRISPLD2","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7630779",1,1,0
"CRISPLD2","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7633787",0,1,1
"CRISPLD2","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7634023",0,2,2
"CRISPLD2","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7634620",1,1,0
"LOC106888312","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:7732198",2,2,0
"EMC8","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8452385",7,17,10
"GINS2","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8467469",10,10,0
"GINS2","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470290",18,21,3
"GINS2","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470305",16,20,4
"GINS2","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8470376",10,17,7
"GSE1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8483570",1,1,0
"KIAA0513","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8674736",2,2,0
"ZCCHC14","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8750189",14,14,0
"KLHDC4","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8891175",21,42,21
"KLHDC4","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8905251",11,28,17
"KLHDC4","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8919630",0,2,2
"SLC7A5","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8940382",2,2,0
"SLC7A5","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8941818",10,10,0
"SLC7A5","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8944655",10,10,0
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8989479",1,2,1
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8989562",5,7,2
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8989609",8,11,3
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8989693",5,12,7
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8989702",6,13,7
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8989746",10,18,8
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8989880",5,12,7
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8989885",5,12,7
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8989929",5,12,7
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990002",6,15,9
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990004",6,16,10
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990005",6,17,11
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990017",5,15,10
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990043",1,6,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990080",2,7,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990084",2,7,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990090",2,7,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990095",2,7,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990111",2,4,2
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990112",2,6,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990115",3,7,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990166",3,7,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990169",4,8,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990222",2,7,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990289",8,12,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990314",8,13,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990361",7,14,7
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990368",7,14,7
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990429",5,9,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990466",6,7,1
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990663",4,5,1
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990797",5,10,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990836",6,10,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990842",6,11,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990851",6,11,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990918",4,14,10
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990921",3,13,10
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8990942",5,13,8
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991001",4,12,8
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991038",1,8,7
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991149",5,11,6
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991176",6,14,8
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991241",4,13,9
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991262",5,12,7
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991316",5,6,1
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991319",5,6,1
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991330",5,5,0
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991334",5,6,1
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991362",4,9,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991368",4,8,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991390",3,8,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991395",3,8,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991422",3,9,6
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991467",5,9,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991576",3,3,0
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991587",5,7,2
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991655",9,16,7
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991717",7,12,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991726",5,10,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991799",8,13,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991809",8,12,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991848",10,14,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991849",10,14,4
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991927",6,9,3
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8991941",5,8,3
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8992121",2,4,2
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:8992224",3,8,5
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9002570",4,7,3
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9002600",4,7,3
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9004312",3,5,2
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9004506",1,1,0
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9004523",1,1,0
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9004530",1,1,0
"CA5A","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9004556",1,1,0
"BANP","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9033407",40,95,55
"BANP","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9033409",40,94,54
"BANP","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9033420",43,102,59
"BANP","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9055284",52,91,39
"ZC3H18","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9528933",23,48,25
"MVD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9550690",3,3,0
"MVD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9550691",2,2,0
"MVD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9550699",3,3,0
"MVD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9550701",3,3,0
"MVD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9552202",14,14,0
"MVD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9552223",14,14,0
"MVD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9552533",9,9,0
"MVD","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9552644",0,7,7
"PIEZO1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9579101",0,1,1
"PIEZO1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9582630",2,2,0
"PIEZO1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9582976",0,2,2
"PIEZO1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9583326",1,1,0
"CDT1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9597033",1,1,0
"CDT1","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9597756",0,1,1
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9776737",9,15,6
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9809639",48,48,0
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9834743",22,51,29
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9834762",50,50,0
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9834852",21,49,28
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9834861",22,46,24
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839359",18,46,28
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839378",17,37,20
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839455",13,40,27
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839457",13,38,25
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839489",7,27,20
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839500",5,22,17
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839501",5,22,17
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839504",5,21,16
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839512",2,10,8
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839527",3,9,6
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839533",2,8,6
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839535",2,8,6
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839545",1,4,3
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839550",1,4,3
"ACSF3","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9839551",1,4,3
"SLC22A31","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9851265",1,1,0
"SLC22A31","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9851302",1,1,0
"SLC22A31","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9851303",1,1,0
"SLC22A31","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9851305",1,1,0
"SLC22A31","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9851343",1,1,0
"SLC22A31","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9851344",1,1,0
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9858863",11,18,7
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9859101",83,146,63
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9859352",118,208,90
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9859381",80,138,58
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9859527",57,103,46
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9859529",61,107,46
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9859679",117,222,105
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9861097",129,232,103
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9862571",85,157,72
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9866071",0,91,91
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9866200",0,95,95
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9867391",73,133,60
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9867472",84,178,94
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9867559",97,195,98
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9867934",115,214,99
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9868093",108,210,102
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9868222",131,217,86
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9868327",118,219,101
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9868414",133,245,112
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9868441",129,236,107
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9868444",123,234,111
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9868519",145,273,128
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9868609",130,243,113
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9868666",140,272,132
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9869431",152,282,130
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9869578",162,314,152
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9869734",216,412,196
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9870070",138,284,146
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9870349",159,309,150
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9870604",162,291,129
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9870613",173,310,137
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9870685",203,399,196
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9870847",169,328,159
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9871103",156,268,112
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9871165",149,284,135
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9871820",95,202,107
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9871994",241,241,0
"ANKRD11","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:9872118",150,290,140
"SPG7","s1670_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:10051190",40,79,39
